ticker,price,date
TRN,30.82,2022-03-07
SPGI,385.64,2022-03-07
BHF,43.43,2022-03-07
RYAAY,74.12,2022-03-07
AN,108.85,2022-03-07
WDAY,224.41,2022-03-07
ABR,17.34,2022-03-07
MCK,278.42,2022-03-07
VC,97.58,2022-03-07
ROIC,18.05,2022-03-07
MUX,0.86,2022-03-07
IEX,188.38,2022-03-07
ASHR,34.14,2022-03-07
IJH,251.21,2022-03-07
INN,9.24,2022-03-07
ITOT,93.7,2022-03-07
FAZ,23.45,2022-03-07
SH,15.27,2022-03-07
TROX,16.97,2022-03-07
OEC,14.79,2022-03-07
ABC,144.84,2022-03-07
EFX,217.83,2022-03-07
DPZ,400.07,2022-03-07
ENLC,9.64,2022-03-07
TTM,24.75,2022-03-07
OHI,27.75,2022-03-07
VOO,385.61,2022-03-07
SUI,177.04,2022-03-07
SIVB,494.35,2022-03-07
MPLX,32.54,2022-03-07
EC,17.89,2022-03-07
FIVE,145.17,2022-03-07
LPLA,143.67,2022-03-07
SEIC,55.85,2022-03-07
SIX,36.64,2022-03-07
VEEV,181.5,2022-03-07
FORM,37.64,2022-03-07
VIG,154.76,2022-03-07
NVO,100.85,2022-03-07
SWK,152.56,2022-03-07
SNDR,25.92,2022-03-07
VNDA,11.08,2022-03-07
HTHT,33.38,2022-03-07
EW,108.35,2022-03-07
SKT,16.77,2022-03-07
ROK,264.54,2022-03-07
PENN,40.91,2022-03-07
AMRN,3.0,2022-03-07
ALL,125.17,2022-03-07
IONS,32.17,2022-03-07
APRN,4.37,2022-03-07
KRNY,12.95,2022-03-07
SBAC,331.9,2022-03-07
MFC,19.34,2022-03-07
ZTS,188.09,2022-03-07
BUD,52.95,2022-03-07
UA,12.75,2022-03-07
AROC,9.16,2022-03-07
THO,82.64,2022-03-07
BGNE,179.73,2022-03-07
WB,23.67,2022-03-07
KT,12.69,2022-03-07
BOTZ,26.62,2022-03-07
TGNA,22.07,2022-03-07
CHGG,30.26,2022-03-07
HYD,58.99,2022-03-07
WM,155.85,2022-03-07
ASX,6.64,2022-03-07
BDSI,5.58,2022-03-07
THRM,63.62,2022-03-07
UMPQ,19.43,2022-03-07
ALB,172.09,2022-03-07
RHI,110.55,2022-03-07
HLT,129.09,2022-03-07
DNOW,10.81,2022-03-07
PNFP,90.46,2022-03-07
DRH,9.1,2022-03-07
OC,80.8,2022-03-07
CUBE,50.77,2022-03-07
GLPI,44.29,2022-03-07
CBOE,116.42,2022-03-07
RDNT,20.94,2022-03-07
AGRO,10.59,2022-03-07
AL,33.6,2022-03-07
AMJ,20.68,2022-03-07
EVH,28.51,2022-03-07
UIS,20.54,2022-03-07
JELD,20.99,2022-03-07
TDG,591.97,2022-03-07
LITE,92.99,2022-03-07
RY,106.4,2022-03-07
ROST,85.12,2022-03-07
SYK,253.41,2022-03-07
REI,3.85,2022-03-07
HR,27.32,2022-03-07
TRV,169.79,2022-03-07
CSL,225.0,2022-03-07
GWRE,88.66,2022-03-07
ANET,114.45,2022-03-07
PCRX,71.2,2022-03-07
CSIQ,31.9,2022-03-07
ICHR,31.9,2022-03-07
WSM,141.43,2022-03-07
EXP,126.09,2022-03-07
BWA,35.02,2022-03-07
SWCH,26.8,2022-03-07
APLE,16.79,2022-03-07
ADS,55.09,2022-03-07
DRQ,36.25,2022-03-07
AXS,51.04,2022-03-07
JNUG,79.86,2022-03-07
MTDR,54.06,2022-03-07
CAJ,22.2,2022-03-07
CNI,126.32,2022-03-07
ILMN,316.33,2022-03-07
ISRG,292.69,2022-03-07
CAL,17.93,2022-03-07
SAP,104.97,2022-03-07
ESNT,40.38,2022-03-07
NMFC,13.4,2022-03-07
BLDP,10.18,2022-03-07
OI,11.6,2022-03-07
MDU,25.73,2022-03-07
PSXP,41.23,2022-03-07
EPI,33.04,2022-03-07
CWH,28.74,2022-03-07
DECK,234.8,2022-03-07
COHR,253.34,2022-03-07
ACWI,92.22,2022-03-07
SMFG,6.67,2022-03-07
FULT,16.76,2022-03-07
UNIT,13.32,2022-03-07
LAZ,32.95,2022-03-07
CASY,177.58,2022-03-07
PODD,261.86,2022-03-07
NEXA,9.82,2022-03-07
UCO,187.02,2022-03-07
MATW,33.04,2022-03-07
PLNT,73.94,2022-03-07
CAH,52.43,2022-03-07
AYI,181.95,2022-03-07
DVA,109.47,2022-03-07
AMPE,0.43,2022-03-07
REGN,618.59,2022-03-07
MELI,957.87,2022-03-07
SGMS,52.9,2022-03-07
WCN,133.75,2022-03-07
IMMR,5.11,2022-03-07
VKTX,3.11,2022-03-07
MYOV,11.43,2022-03-07
ABM,45.49,2022-03-07
NGL,2.41,2022-03-07
ARCO,7.03,2022-03-07
HEWJ,35.01,2022-03-07
TYME,0.29,2022-03-07
UNG,16.95,2022-03-07
MGPI,79.15,2022-03-07
NTES,81.81,2022-03-07
LTRPA,1.65,2022-03-07
LNC,58.17,2022-03-07
NGG,73.16,2022-03-07
TQQQ,42.72,2022-03-07
SND,4.26,2022-03-07
SCHF,33.67,2022-03-07
GTES,14.71,2022-03-07
CMA,84.5,2022-03-07
ALK,43.69,2022-03-07
PFG,64.37,2022-03-07
HUM,426.83,2022-03-07
TEX,35.06,2022-03-07
SAND,8.1,2022-03-07
JWN,23.43,2022-03-07
HDSN,4.04,2022-03-07
HFC,29.34,2022-03-07
EDU,1.17,2022-03-07
ESRT,9.06,2022-03-07
SCHD,76.26,2022-03-07
LBRT,15.0,2022-03-07
PEB,20.95,2022-03-07
TSN,92.56,2022-03-07
HSBC,30.59,2022-03-07
OMI,41.27,2022-03-07
PTC,104.86,2022-03-07
CDW,165.44,2022-03-07
EWI,25.76,2022-03-07
SBGI,27.2,2022-03-07
RSP,149.33,2022-03-07
MMP,48.47,2022-03-07
PLAY,34.86,2022-03-07
HDB,54.48,2022-03-07
TSE,43.81,2022-03-07
WAL,77.48,2022-03-07
SBS,8.07,2022-03-07
ARE,189.44,2022-03-07
EMLC,25.9,2022-03-07
EXAS,71.08,2022-03-07
TRGP,68.62,2022-03-07
LYV,100.31,2022-03-07
MFA,3.9,2022-03-07
ECL,158.53,2022-03-07
RESN,4.42,2022-03-07
ELY,20.77,2022-03-07
ARES,67.93,2022-03-07
DDD,14.46,2022-03-07
MKC,104.06,2022-03-07
WAFD,33.34,2022-03-07
BSBR,5.77,2022-03-07
CQP,57.98,2022-03-07
PETQ,21.76,2022-03-07
RMD,247.28,2022-03-07
IRDM,39.69,2022-03-07
BKU,40.07,2022-03-07
H,82.23,2022-03-07
MDXG,4.83,2022-03-07
EXPR,3.97,2022-03-07
AVB,244.58,2022-03-07
INCY,70.62,2022-03-07
LBRDK,135.7,2022-03-07
NVCN,0.46,2022-03-07
TRMB,63.54,2022-03-07
CVEO,23.18,2022-03-07
TDOC,63.7,2022-03-07
TRU,92.38,2022-03-07
XYL,83.38,2022-03-07
MOAT,71.11,2022-03-07
ACGL,44.27,2022-03-07
SFUN,3.48,2022-03-07
SBNY,277.95,2022-03-07
GRFS,11.29,2022-03-07
DY,88.41,2022-03-07
MGP,36.36,2022-03-07
SONY,95.82,2022-03-07
MAA,212.05,2022-03-07
AEL,35.24,2022-03-07
GOGO,16.16,2022-03-07
DBC,27.6,2022-03-07
WES,24.83,2022-03-07
QUAD,6.28,2022-03-07
RYN,41.48,2022-03-07
SYNA,205.48,2022-03-07
VSTO,34.14,2022-03-07
BHVN,115.17,2022-03-07
PPG,114.5,2022-03-07
ORI,25.47,2022-03-07
TPC,9.69,2022-03-07
XHR,17.64,2022-03-07
MC,45.04,2022-03-07
DDS,253.68,2022-03-07
TMST,18.44,2022-03-07
FR,58.08,2022-03-07
NMIH,20.32,2022-03-07
MTCH,89.18,2022-03-07
TRHC,6.4,2022-03-07
XNET,1.43,2022-03-07
CIG,2.45,2022-03-07
HAIN,33.69,2022-03-07
GSY,50.01,2022-03-07
CUK,14.25,2022-03-07
MSI,216.51,2022-03-07
PDCE,69.93,2022-03-07
FNV,163.67,2022-03-07
LPSN,21.61,2022-03-07
TELL,4.09,2022-03-07
KMX,100.01,2022-03-07
LFC,7.91,2022-03-07
ESPR,4.12,2022-03-07
BRX,24.73,2022-03-07
LH,266.75,2022-03-07
PLCE,52.65,2022-03-07
NBHC,40.44,2022-03-07
FND,84.04,2022-03-07
MOH,311.82,2022-03-07
FUL,63.98,2022-03-07
MRC,11.99,2022-03-07
EXR,200.25,2022-03-07
SCHL,42.26,2022-03-07
CPG,7.6,2022-03-07
ADTN,19.66,2022-03-07
WHR,189.84,2022-03-07
HSY,213.38,2022-03-07
HTGM,1.77,2022-03-07
SEAS,57.81,2022-03-07
BECN,55.21,2022-03-07
BPOP,80.12,2022-03-07
IEV,44.65,2022-03-07
PGRE,10.23,2022-03-07
COO,401.21,2022-03-07
JT,1.23,2022-03-07
COMM,7.62,2022-03-07
ABEO,0.28,2022-03-07
CPT,170.18,2022-03-07
SHOP,560.8,2022-03-07
RETA,31.27,2022-03-07
MWA,12.25,2022-03-07
BLUE,4.45,2022-03-07
EIDO,23.77,2022-03-07
SOXS,5.59,2022-03-07
WPRT,1.33,2022-03-07
CORT,24.08,2022-03-07
BOOT,83.08,2022-03-07
ALEX,21.87,2022-03-07
VTIP,51.97,2022-03-07
TKR,59.41,2022-03-07
RL,101.86,2022-03-07
DBA,22.23,2022-03-07
XXII,2.09,2022-03-07
AXGN,8.73,2022-03-07
MASI,144.32,2022-03-07
OKTA,154.4,2022-03-07
TD,75.83,2022-03-07
BRO,66.23,2022-03-07
ALSN,39.13,2022-03-07
FAF,64.02,2022-03-07
BRKR,63.42,2022-03-07
G,40.99,2022-03-07
CFX,36.32,2022-03-07
PANW,533.51,2022-03-07
GPC,118.59,2022-03-07
ELP,6.58,2022-03-07
KMPR,53.95,2022-03-07
BGS,29.85,2022-03-07
NBIX,87.95,2022-03-07
CHKP,139.7,2022-03-07
JAZZ,153.96,2022-03-07
CMCO,43.04,2022-03-07
CRS,35.79,2022-03-07
AMC,15.21,2022-03-07
BVN,11.41,2022-03-07
EXK,4.87,2022-03-07
BLK,677.07,2022-03-07
IMO,45.99,2022-03-07
UUP,26.55,2022-03-07
POR,53.53,2022-03-07
GCI,4.52,2022-03-07
RWX,31.71,2022-03-07
DYN,8.14,2022-03-07
ORLY,660.43,2022-03-07
HDV,105.28,2022-03-07
FFIV,196.29,2022-03-07
PHB,18.37,2022-03-07
HOG,36.61,2022-03-07
STWD,22.4,2022-03-07
PRTA,30.27,2022-03-07
UNVR,27.65,2022-03-07
TUP,18.35,2022-03-07
FSM,4.16,2022-03-07
XIN,0.63,2022-03-07
SCWX,13.71,2022-03-07
PAAS,26.65,2022-03-07
NUGT,71.4,2022-03-07
ADNT,31.2,2022-03-07
TRUP,82.25,2022-03-07
HAE,59.36,2022-03-07
PCY,21.0,2022-03-07
HOPE,15.61,2022-03-07
MRTN,18.01,2022-03-07
DLX,31.88,2022-03-07
UUUU,8.59,2022-03-07
GEO,5.5,2022-03-07
AAP,201.31,2022-03-07
AON,288.38,2022-03-07
TGTX,8.67,2022-03-07
SKM,24.99,2022-03-07
MAN,87.02,2022-03-07
SDY,124.58,2022-03-07
CRUS,81.19,2022-03-07
TXRH,71.21,2022-03-07
AAXJ,72.26,2022-03-07
TNET,86.35,2022-03-07
LZB,27.33,2022-03-07
EEFT,98.67,2022-03-07
CVGI,8.13,2022-03-07
TRI,105.06,2022-03-07
JQC,5.96,2022-03-07
GMS,48.34,2022-03-07
PBI,4.75,2022-03-07
RJF,94.79,2022-03-07
WWD,115.43,2022-03-07
SNY,48.59,2022-03-07
IWB,232.05,2022-03-07
TTC,82.56,2022-03-07
BAM,52.29,2022-03-07
SHW,242.95,2022-03-07
AMP,264.92,2022-03-07
WSO,284.31,2022-03-07
ATO,116.01,2022-03-07
QID,22.26,2022-03-07
HOLI,12.97,2022-03-07
CBAY,3.15,2022-03-07
STAG,39.15,2022-03-07
WAB,89.91,2022-03-07
AVEO,3.32,2022-03-07
PFGC,45.54,2022-03-07
MUSA,170.47,2022-03-07
RCM,25.95,2022-03-07
DK,18.0,2022-03-07
CM,122.02,2022-03-07
SWX,74.3,2022-03-07
SSRM,21.19,2022-03-07
ACWF,35.09,2022-03-07
MTW,14.76,2022-03-07
IRS,4.66,2022-03-07
MIC,3.72,2022-03-07
PSQ,13.02,2022-03-07
TSEM,46.73,2022-03-07
ILF,26.61,2022-03-07
DNLI,30.91,2022-03-07
CHRW,105.13,2022-03-07
SPPI,0.77,2022-03-07
TTD,66.11,2022-03-07
ASML,574.34,2022-03-07
IDXX,517.28,2022-03-07
ONCS,0.88,2022-03-07
SRPT,80.42,2022-03-07
SGEN,134.39,2022-03-07
CNK,15.04,2022-03-07
TCBI,60.26,2022-03-07
OCN,25.21,2022-03-07
MDB,279.98,2022-03-07
DXPE,30.48,2022-03-07
NWBI,13.71,2022-03-07
ENS,69.49,2022-03-07
TFX,347.25,2022-03-07
EQC,26.9,2022-03-07
DEI,32.18,2022-03-07
MTN,224.5,2022-03-07
SPR,38.36,2022-03-07
PSEC,7.9,2022-03-07
LEE,28.83,2022-03-07
QDEL,99.01,2022-03-07
WETF,5.16,2022-03-07
NRZ,9.93,2022-03-07
HBM,7.85,2022-03-07
INVA,17.38,2022-03-07
BJRI,25.08,2022-03-07
EVRI,19.28,2022-03-07
LCI,0.77,2022-03-07
PII,109.4,2022-03-07
CTT,8.03,2022-03-07
SCO,5.42,2022-03-07
AHH,14.75,2022-03-07
ZS,204.37,2022-03-07
MIDD,166.01,2022-03-07
SF,61.86,2022-03-07
RCII,26.88,2022-03-07
DCP,33.22,2022-03-07
WBS,52.19,2022-03-07
CRON,3.07,2022-03-07
WST,372.88,2022-03-07
SCI,59.94,2022-03-07
BERY,53.25,2022-03-07
ENIA,5.63,2022-03-07
SPNT,7.11,2022-03-07
CCK,122.66,2022-03-07
MAG,18.16,2022-03-07
WNC,16.0,2022-03-07
CSGP,53.27,2022-03-07
ETR,111.86,2022-03-07
VLUE,101.55,2022-03-07
TTMI,12.53,2022-03-07
FLS,30.62,2022-03-07
ARWR,41.98,2022-03-07
IAC,100.16,2022-03-07
VIRT,33.43,2022-03-07
UCTT,39.08,2022-03-07
WBT,23.7,2022-03-07
VUG,257.86,2022-03-07
ANGI,5.66,2022-03-07
BCOR,19.06,2022-03-07
CRH,38.63,2022-03-07
GHL,16.53,2022-03-07
IPI,67.68,2022-03-07
HIW,43.84,2022-03-07
BLDR,67.92,2022-03-07
CPS,8.55,2022-03-07
CHEF,28.01,2022-03-07
APH,72.82,2022-03-07
REXR,68.91,2022-03-07
KURA,16.2,2022-03-07
GTHX,8.89,2022-03-07
TK,3.4,2022-03-07
MRNS,7.39,2022-03-07
GPRE,29.72,2022-03-07
RS,184.69,2022-03-07
HIBB,41.96,2022-03-07
ALGN,435.57,2022-03-07
HEI,148.5,2022-03-07
CFR,133.16,2022-03-07
YPF,4.08,2022-03-07
LGIH,118.88,2022-03-07
CMG,1323.96,2022-03-07
REG,65.95,2022-03-07
AVXL,10.15,2022-03-07
AXDX,2.45,2022-03-07
RPM,76.89,2022-03-07
BNS,71.93,2022-03-07
CTLP,6.61,2022-03-07
BWXT,55.73,2022-03-07
WOW,16.71,2022-03-07
PRMW,13.65,2022-03-07
WOR,57.73,2022-03-07
NUVA,54.66,2022-03-07
TIP,128.54,2022-03-07
ADVM,1.27,2022-03-07
SWIR,18.56,2022-03-07
MBB,104.26,2022-03-07
HUBS,412.7,2022-03-07
FRPT,97.71,2022-03-07
ARAY,3.24,2022-03-07
QUOT,6.33,2022-03-07
COLD,27.23,2022-03-07
NS,16.6,2022-03-07
YANG,28.71,2022-03-07
FAS,95.81,2022-03-07
FMX,74.85,2022-03-07
HTLD,14.31,2022-03-07
VRNS,40.22,2022-03-07
IVE,148.75,2022-03-07
AYTU,1.14,2022-03-07
PKG,145.17,2022-03-07
CINF,119.73,2022-03-07
ANY,1.93,2022-03-07
DENN,13.54,2022-03-07
CLX,145.49,2022-03-07
VGR,10.43,2022-03-07
HII,218.73,2022-03-07
GLRE,7.45,2022-03-07
PRGO,36.12,2022-03-07
OIL,35.97,2022-03-07
RRR,41.57,2022-03-07
MSA,134.54,2022-03-07
SQNS,3.32,2022-03-07
ZG,48.37,2022-03-07
ACM,69.24,2022-03-07
HLI,97.56,2022-03-07
CMP,61.34,2022-03-07
GGAL,9.11,2022-03-07
FTNT,291.37,2022-03-07
CLDX,29.38,2022-03-07
VXUS,55.42,2022-03-07
SPB,85.68,2022-03-07
IFF,116.14,2022-03-07
VCEL,37.68,2022-03-07
SRCL,54.91,2022-03-07
RING,30.87,2022-03-07
RBBN,2.92,2022-03-07
DBO,18.44,2022-03-07
RYI,30.24,2022-03-07
MAC,14.45,2022-03-07
SENS,1.68,2022-03-07
IQV,216.66,2022-03-07
WNS,80.32,2022-03-07
WTFC,87.3,2022-03-07
SGRY,51.64,2022-03-07
VIV,9.46,2022-03-07
XPER,16.14,2022-03-07
FCF,15.12,2022-03-07
ERX,55.21,2022-03-07
VG,19.9,2022-03-07
VYM,108.79,2022-03-07
SNP,48.55,2022-03-07
AGEN,2.92,2022-03-07
IVR,2.09,2022-03-07
RPD,101.41,2022-03-07
GLNG,18.41,2022-03-07
PETS,27.04,2022-03-07
TTI,3.7,2022-03-07
THS,34.54,2022-03-07
AMBA,84.71,2022-03-07
AMKR,19.89,2022-03-07
TBI,25.65,2022-03-07
COUP,108.85,2022-03-07
MNKD,3.13,2022-03-07
ICPT,13.81,2022-03-07
MITK,13.97,2022-03-07
BHE,25.91,2022-03-07
PZZA,94.38,2022-03-07
BGI,4.58,2022-03-07
BCE,55.54,2022-03-07
GOVT,25.73,2022-03-07
POOL,451.55,2022-03-07
MGRC,79.25,2022-03-07
FANH,6.82,2022-03-07
INFN,7.86,2022-03-07
MMSI,64.28,2022-03-07
SDOW,33.94,2022-03-07
PTN,0.39,2022-03-07
ENIC,1.39,2022-03-07
SPXC,47.98,2022-03-07
HEWG,26.08,2022-03-07
ARCH,148.62,2022-03-07
AM,10.21,2022-03-07
TGI,22.82,2022-03-07
AWK,159.22,2022-03-07
REDU,0.8,2022-03-07
R,76.73,2022-03-07
SREV,1.24,2022-03-07
EXG,8.85,2022-03-07
BKH,72.77,2022-03-07
AVD,16.35,2022-03-07
CMCM,1.03,2022-03-07
UPLD,16.41,2022-03-07
HYS,94.91,2022-03-07
GPN,122.65,2022-03-07
COLM,83.72,2022-03-07
HE,42.45,2022-03-07
SJI,34.83,2022-03-07
CCOI,63.42,2022-03-07
SEDG,297.89,2022-03-07
LLNW,4.27,2022-03-07
PBYI,2.43,2022-03-07
IRWD,11.51,2022-03-07
CSGS,64.96,2022-03-07
CNSL,4.71,2022-03-07
SUPN,30.08,2022-03-07
UGI,34.31,2022-03-07
COLL,17.42,2022-03-07
BKCC,4.06,2022-03-07
CBD,4.43,2022-03-07
SMG,126.81,2022-03-07
PACB,10.43,2022-03-07
AVDL,7.54,2022-03-07
PGX,13.46,2022-03-07
JNCE,6.54,2022-03-07
SLVO,5.36,2022-03-07
WAT,315.29,2022-03-07
MUB,112.31,2022-03-07
FLOW,85.76,2022-03-07
MKSI,139.7,2022-03-07
CWT,59.83,2022-03-07
NEAR,49.66,2022-03-07
MTB,170.49,2022-03-07
CRL,266.47,2022-03-07
CDK,45.57,2022-03-07
FDS,412.84,2022-03-07
JLL,213.63,2022-03-07
HSC,12.68,2022-03-07
LNTH,51.77,2022-03-07
SAIL,44.68,2022-03-07
OEF,192.34,2022-03-07
PNM,46.11,2022-03-07
PACW,40.6,2022-03-07
MXL,51.56,2022-03-07
OLLI,42.51,2022-03-07
LOCO,12.46,2022-03-07
RUSHA,51.22,2022-03-07
APPN,53.0,2022-03-07
RHE,4.01,2022-03-07
AVY,158.58,2022-03-07
WMS,110.96,2022-03-07
MCFT,25.1,2022-03-07
DHT,6.19,2022-03-07
AVA,46.46,2022-03-07
WLK,110.43,2022-03-07
PSA,376.15,2022-03-07
AAWW,79.48,2022-03-07
WIX,74.72,2022-03-07
INO,3.16,2022-03-07
NTB,34.9,2022-03-07
AAOI,3.56,2022-03-07
FOSL,11.91,2022-03-07
STE,238.67,2022-03-07
OSTK,50.63,2022-03-07
SCHE,26.55,2022-03-07
FOXF,96.56,2022-03-07
MDGS,0.99,2022-03-07
AZPN,144.85,2022-03-07
DCI,48.85,2022-03-07
FTAI,22.0,2022-03-07
DSS,0.48,2022-03-07
ONVO,3.86,2022-03-07
AIZ,168.25,2022-03-07
IRBT,61.23,2022-03-07
SBLK,27.71,2022-03-07
CWST,82.75,2022-03-07
BURL,173.16,2022-03-07
LEG,35.79,2022-03-07
AAN,21.66,2022-03-07
SOI,10.6,2022-03-07
PRA,24.73,2022-03-07
GPMT,10.68,2022-03-07
EDZ,13.33,2022-03-07
INT,27.05,2022-03-07
UMBF,95.24,2022-03-07
LPG,14.46,2022-03-07
SOHU,16.7,2022-03-07
FGEN,12.69,2022-03-07
BAP,147.91,2022-03-07
BC,84.29,2022-03-07
OCSL,7.26,2022-03-07
MBUU,59.27,2022-03-07
HTLF,48.21,2022-03-07
BLKB,58.21,2022-03-07
SNN,31.74,2022-03-07
CUBI,49.57,2022-03-07
ENPH,158.81,2022-03-07
CADE,27.95,2022-03-07
AJRD,40.69,2022-03-07
APAM,34.57,2022-03-07
DXGE,29.64,2022-03-07
PEI,0.78,2022-03-07
HLIT,8.68,2022-03-07
ST,53.38,2022-03-07
IPAR,80.47,2022-03-07
CRTO,28.08,2022-03-07
AKR,21.26,2022-03-07
MRTX,81.46,2022-03-07
ZUMZ,41.06,2022-03-07
MLI,55.15,2022-03-07
ROG,273.33,2022-03-07
UMC,8.8,2022-03-07
EWD,33.11,2022-03-07
BAND,27.87,2022-03-07
ABMD,298.64,2022-03-07
KEYS,146.87,2022-03-07
SSP,21.87,2022-03-07
FRT,116.11,2022-03-07
NDSN,217.64,2022-03-07
ASC,4.48,2022-03-07
BATRK,24.29,2022-03-07
STC,64.03,2022-03-07
IRT,26.76,2022-03-07
FFBC,22.92,2022-03-07
DLTH,12.49,2022-03-07
LII,259.11,2022-03-07
SCHV,68.29,2022-03-07
OSG,2.06,2022-03-07
GOOS,21.7,2022-03-07
AXTI,6.75,2022-03-07
EGRX,47.75,2022-03-07
BMO,111.08,2022-03-07
EVV,11.63,2022-03-07
DBVT,1.22,2022-03-07
EPAM,174.8,2022-03-07
GDEN,49.05,2022-03-07
PVH,66.99,2022-03-07
CRBP,0.32,2022-03-07
MTD,1339.44,2022-03-07
BCRX,17.36,2022-03-07
TOWN,29.67,2022-03-07
FIVN,91.4,2022-03-07
EEV,21.68,2022-03-07
EGHT,11.12,2022-03-07
ESS,343.15,2022-03-07
JKHY,183.69,2022-03-07
INGR,82.13,2022-03-07
HT,8.37,2022-03-07
EPAY,56.45,2022-03-07
CPHI,0.39,2022-03-07
EFAV,68.32,2022-03-07
WPC,79.46,2022-03-07
VRSK,187.5,2022-03-07
ICLR,220.31,2022-03-07
AQMS,1.0,2022-03-07
AWR,89.98,2022-03-07
DRRX,0.58,2022-03-07
VRA,6.85,2022-03-07
WLKP,26.15,2022-03-07
BFAM,127.23,2022-03-07
IOVA,12.74,2022-03-07
TEN,18.17,2022-03-07
SUP,4.51,2022-03-07
LL,15.24,2022-03-07
LEA,129.13,2022-03-07
APD,221.5,2022-03-07
OSUR,7.4,2022-03-07
AVT,38.71,2022-03-07
SXC,8.91,2022-03-07
SPLV,64.76,2022-03-07
ATTO,24.36,2022-03-07
DVY,123.55,2022-03-07
NVCR,69.5,2022-03-07
DAR,72.32,2022-03-07
PCH,54.01,2022-03-07
SAFM,178.48,2022-03-07
CRIS,2.93,2022-03-07
RMBS,27.19,2022-03-07
PRTK,3.38,2022-03-07
AJG,154.55,2022-03-07
RGA,99.09,2022-03-07
TAST,2.11,2022-03-07
KB,43.31,2022-03-07
OTEX,41.86,2022-03-07
FHB,27.22,2022-03-07
SANM,39.06,2022-03-07
SNV,44.84,2022-03-07
EUFN,15.86,2022-03-07
MOD,8.94,2022-03-07
MGI,10.65,2022-03-07
SNA,204.15,2022-03-07
KOPN,2.53,2022-03-07
CLDT,13.37,2022-03-07
OSBC,13.95,2022-03-07
BRKL,16.57,2022-03-07
DEO,176.01,2022-03-07
UNFI,40.58,2022-03-07
PFF,35.49,2022-03-07
SAH,50.19,2022-03-07
NVTA,7.97,2022-03-07
HZO,41.78,2022-03-07
TNK,14.74,2022-03-07
GSG,24.91,2022-03-07
SATS,22.84,2022-03-07
SLGN,42.4,2022-03-07
IBKR,57.13,2022-03-07
HMC,26.68,2022-03-07
GPI,185.43,2022-03-07
CPA,65.83,2022-03-07
ROCK,46.94,2022-03-07
RNWK,0.58,2022-03-07
HOV,76.13,2022-03-07
ASTE,43.71,2022-03-07
ACET,12.56,2022-03-07
CTLT,98.55,2022-03-07
ROBO,54.47,2022-03-07
DMRC,22.61,2022-03-07
CUTR,41.39,2022-03-07
UEPS,5.09,2022-03-07
AMCX,39.96,2022-03-07
DXD,48.55,2022-03-07
NMM,31.57,2022-03-07
SAIC,91.44,2022-03-07
QLD,58.21,2022-03-07
DIOD,79.07,2022-03-07
RARE,63.0,2022-03-07
TPX,29.07,2022-03-07
BNFT,9.93,2022-03-07
VVR,4.24,2022-03-07
IYE,40.43,2022-03-07
PLYA,8.5,2022-03-07
CFFN,10.99,2022-03-07
HSII,37.97,2022-03-07
GDS,39.82,2022-03-07
UL,43.88,2022-03-07
LOPE,89.27,2022-03-07
TCMD,19.39,2022-03-07
HVT,27.47,2022-03-07
EWQ,30.81,2022-03-07
GOLD,24.86,2022-03-07
RLI,103.59,2022-03-07
KEX,68.95,2022-03-07
SPYG,59.76,2022-03-07
SMTC,61.85,2022-03-07
OR,14.0,2022-03-07
XNCR,28.29,2022-03-07
B,42.23,2022-03-07
DIN,63.28,2022-03-07
SCHN,50.44,2022-03-07
NM,4.02,2022-03-07
HSON,30.0,2022-03-07
UBSI,33.97,2022-03-07
HEZU,30.63,2022-03-07
GVA,28.6,2022-03-07
EVTC,38.34,2022-03-07
IVW,68.95,2022-03-07
SMCI,40.44,2022-03-07
HDGE,26.22,2022-03-07
DESP,10.33,2022-03-07
ODFL,302.01,2022-03-07
CFMS,0.7,2022-03-07
VRP,24.35,2022-03-07
NFJ,13.55,2022-03-07
ENZ,3.1,2022-03-07
KRA,46.3,2022-03-07
GGN,4.05,2022-03-07
CDXS,18.69,2022-03-07
TFI,49.54,2022-03-07
FCFS,61.72,2022-03-07
URG,1.66,2022-03-07
VREX,24.89,2022-03-07
CNS,75.73,2022-03-07
LXU,17.67,2022-03-07
SON,55.5,2022-03-07
GDOT,23.43,2022-03-07
ROP,445.17,2022-03-07
NLS,4.64,2022-03-07
SITE,157.37,2022-03-07
LSXMK,43.94,2022-03-07
MSTR,388.91,2022-03-07
COHU,26.42,2022-03-07
RBA,56.78,2022-03-07
OTIC,2.28,2022-03-07
CPRX,7.71,2022-03-07
EFR,13.78,2022-03-07
GRMN,108.64,2022-03-07
SPDW,31.42,2022-03-07
MEDP,148.57,2022-03-07
TEF,4.12,2022-03-07
KEP,9.43,2022-03-07
CEIX,34.66,2022-03-07
GIL,35.57,2022-03-07
KYN,8.69,2022-03-07
NVGS,10.7,2022-03-07
MCY,53.49,2022-03-07
TWOU,9.86,2022-03-07
MDGL,93.43,2022-03-07
AZUL,10.51,2022-03-07
TCS,7.99,2022-03-07
ACTG,3.56,2022-03-07
GATX,115.1,2022-03-07
EPC,35.2,2022-03-07
SRG,10.76,2022-03-07
AMWD,58.42,2022-03-07
CATY,43.37,2022-03-07
MSM,78.51,2022-03-07
COLB,33.06,2022-03-07
GBT,27.88,2022-03-07
GEF,56.95,2022-03-07
LOMA,5.25,2022-03-07
MPAA,15.4,2022-03-07
